lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39573.417889,0.229116,0.075822,-0.012497,0.784976,0.691810,-0.064065,0.699692,3.258088
39573.421883,0.386523,-0.004288,0.283461,1.532231,0.134100,0.255434,2.618839,1.009125
39573.425858,0.434133,0.003462,0.299810,1.716259,0.211025,0.223983,2.894274,1.261269
39573.428980,0.202306,-0.076571,0.384424,0.752250,-0.048062,0.839716,1.088711,0.035231
39573.433676,0.336666,-0.135571,1.029107,0.627810,0.107020,2.153293,-0.242303,1.698727
39573.437697,0.380009,-0.148518,1.145036,0.742218,0.055087,2.424515,-0.156839,1.732716
39573.441242,0.175656,-0.050594,0.647993,0.010450,0.629342,0.913210,-0.262488,1.559306
39573.445594,0.264176,-0.000205,1.160232,-0.396971,1.917985,-0.155891,3.555936,2.608766
39573.449636,0.298815,-0.002765,1.312212,-0.447041,2.100410,-0.094916,3.799033,3.213613
39573.453590,0.126207,0.071188,0.553392,-0.052924,1.138448,-0.057334,1.779717,0.055644
39573.457614,0.178569,0.310141,0.529862,0.637350,0.888938,0.898018,1.433863,1.040926
39573.461613,0.202732,0.339494,0.614387,0.683842,1.062345,0.908652,1.720311,1.004715
39573.465594,0.076742,0.272623,0.077227,0.668035,-0.055065,1.278110,0.001402,1.612811
39573.469599,0.090367,0.651359,-0.055187,1.603720,-0.204369,1.945645,0.497625,1.694321
39573.473651,0.103540,0.723834,-0.054604,1.795558,-0.258591,2.205461,0.480100,2.071324
39573.477130,0.028360,0.437366,-0.172742,0.737950,0.248109,0.474033,1.167960,0.037435
39573.482390,0.012256,0.805855,-0.048179,0.808264,1.449887,-0.216204,2.736793,0.858126
39573.485368,0.015465,0.905155,-0.060115,0.937774,1.584763,-0.201198,3.128043,0.830027
39573.489301,-0.013380,0.455046,0.126866,0.074710,1.003382,0.073993,0.536841,1.872358
39573.494144,-0.045059,0.685197,0.637634,-0.190956,1.576183,1.645757,-0.255639,2.138824
39573.497372,-0.048629,0.775386,0.695667,-0.196205,1.818522,1.763594,-0.272343,2.544016
39573.500850,-0.026713,0.331387,0.524824,-0.155033,0.312243,1.542801,0.372502,0.101914
39573.505838,-0.067869,0.418985,1.175004,0.366134,-0.226991,1.437551,2.383861,0.605639
39573.509839,-0.076841,0.479534,1.322646,0.372946,-0.208270,1.666565,2.613927,0.587189
39573.513839,-0.035471,0.137972,0.643943,0.601700,-0.138775,0.197730,1.536470,1.511045
39573.517831,-0.061806,0.079659,0.933120,1.417980,0.776830,-0.144641,0.145245,2.351781
39573.521820,-0.069181,0.096827,1.070348,1.591751,0.823378,-0.163261,0.283706,2.745583
39573.525864,-0.026846,-0.019653,0.333485,0.976412,0.982664,0.385994,-0.046964,-0.191546
39573.529840,-0.015651,-0.135926,0.173005,0.985857,2.045612,2.259519,1.136837,0.136702
39573.533853,-0.018776,-0.153582,0.215485,1.130521,2.298838,2.470403,1.153721,0.071882
39573.537841,0.005236,-0.068943,-0.077123,0.214321,0.728420,1.081747,1.277835,1.182739
39573.541347,0.039953,-0.094807,-0.245952,-0.048209,0.210050,0.821276,1.898687,2.809065
39573.544857,0.042488,-0.112678,-0.280177,-0.047859,0.285016,1.008404,2.252295,3.180936
39573.549857,0.046826,0.032038,-0.109732,-0.195250,-0.335672,0.009064,0.146123,0.410682
39573.553856,0.061481,0.074070,0.056283,-0.052792,-0.028660,-0.370671,-0.046543,-0.027767
39573.557858,0.154464,0.307090,0.469477,0.597192,0.737035,0.959129,1.131908,1.083804
39573.561864,0.171189,0.335498,0.507316,0.635046,0.767088,0.992960,1.150112,1.079837
39573.565848,0.109957,0.265275,0.450516,0.691054,0.906564,1.349513,1.712919,3.296753
39573.569878,0.243544,0.631941,1.105235,1.594859,1.993220,2.001849,1.951033,3.416570
39573.573912,0.271143,0.705780,1.234041,1.779299,2.272832,2.307271,2.266984,4.115000
39573.577873,0.293240,0.763549,1.211134,1.302356,0.925303,0.407283,-0.815072,-0.032402
39573.581909,0.326943,0.852225,1.371008,1.500615,1.091053,0.514930,-0.777725,-0.117429
39573.585446,0.331451,0.757919,0.895752,0.362838,-0.433091,-0.463286,1.881756,2.418950
39573.589489,0.370752,0.851736,1.021708,0.444205,-0.451325,-0.568096,1.895411,2.606733
39573.593427,0.204262,0.404946,0.292329,-0.075132,0.007948,0.562991,1.557368,1.543530
39573.597431,0.210447,0.393542,0.141043,-0.245625,0.160586,0.955188,1.756575,0.792128
39573.601588,0.390280,0.519776,-0.019449,-0.037728,1.346403,2.237847,1.010268,-0.294461
39573.605541,0.438235,0.589915,-0.008910,-0.064243,1.481289,2.495595,1.236014,-0.357840
39573.609436,0.400882,0.303660,-0.136416,0.805072,1.769186,0.526054,-0.244317,1.825426
39573.613425,0.450263,0.349361,-0.153753,0.874635,2.005654,0.676939,-0.303058,1.946608
39573.616760,0.220777,0.082385,0.003453,0.765298,0.686969,-0.346485,0.715526,2.097457
39573.621542,0.377091,-0.001777,0.269998,1.606604,0.276465,0.399973,2.308279,0.821038
39573.625098,0.423787,0.004038,0.281288,1.796595,0.359315,0.409071,2.571896,1.050894
39573.629233,0.201508,-0.079543,0.381540,0.773172,-0.026387,0.995950,0.957250,-0.687117
39573.634364,0.334581,-0.171651,1.078109,0.587844,0.022791,2.247020,-0.297288,1.886939
39573.638307,0.378087,-0.193665,1.193362,0.701583,-0.029806,2.484612,-0.227079,1.966578
39573.642029,0.171205,-0.046577,0.703185,0.032351,0.613253,0.878717,0.056121,1.663592
39573.646114,0.263527,-0.000744,1.132076,-0.258881,1.968178,-0.189318,2.039016,1.339082
39573.649396,0.297449,-0.003222,1.274164,-0.270140,2.178452,-0.126508,2.159966,1.635749
39573.653347,0.128032,0.061946,0.530483,-0.021213,0.923726,-0.289540,1.730322,-0.348252
39573.658377,0.178587,0.308906,0.539614,0.631713,0.930606,0.867382,1.360094,1.148136
